datetime,temperature,relative_humidity,precipitation,wind_speed,cloud_cover,surface_pressure
2023-07-30 15:00:00,36.6,29,0.0,15.8,0,1002.5
2023-07-30 16:00:00,37.6,24,0.0,14.8,0,1002.1
2023-07-30 17:00:00,37.9,22,0.0,15.8,0,1001.4
2023-07-30 18:00:00,37.0,23,0.0,17.8,0,1001.2
2023-07-30 19:00:00,35.5,25,0.0,18.4,0,1001.4
2023-07-30 20:00:00,33.7,29,0.0,16.9,0,1001.7
2023-07-30 21:00:00,32.1,33,0.0,18.6,0,1002.3
2023-07-30 22:00:00,30.6,39,0.0,16.6,0,1003.2
2023-07-30 23:00:00,29.1,47,0.0,14.7,0,1003.4
2023-07-31 00:00:00,27.8,54,0.0,12.1,0,1003.4
2023-07-31 01:00:00,26.6,60,0.0,9.0,0,1003.1
2023-07-31 02:00:00,25.6,65,0.0,7.2,0,1002.6
2023-07-31 03:00:00,24.7,71,0.0,5.5,0,1002.3
2023-07-31 04:00:00,23.7,76,0.0,5.6,0,1002.3
2023-07-31 05:00:00,23.5,78,0.0,6.4,0,1002.2
2023-07-31 06:00:00,22.8,81,0.0,6.5,0,1002.4
2023-07-31 07:00:00,23.8,77,0.0,4.8,0,1002.6
2023-07-31 08:00:00,25.8,67,0.0,4.1,0,1002.7
2023-07-31 09:00:00,28.0,59,0.0,6.0,0,1002.9
2023-07-31 10:00:00,30.1,51,0.0,6.8,0,1003.0
2023-07-31 11:00:00,32.3,43,0.0,7.3,0,1002.8
2023-07-31 12:00:00,34.5,36,0.0,8.5,0,1002.3
2023-07-31 13:00:00,36.3,30,0.0,10.6,0,1002.0
2023-07-31 14:00:00,37.7,25,0.0,12.1,0,1001.4
2023-07-31 15:00:00,37.2,25,0.0,11.1,0,1001.7
2023-07-31 16:00:00,37.9,23,0.0,11.4,0,1001.1
2023-07-31 17:00:00,37.9,22,0.0,12.8,0,1000.6
2023-07-31 18:00:00,37.5,23,0.0,12.6,0,1000.4
2023-07-31 19:00:00,36.6,23,0.0,12.2,0,1000.7
2023-07-31 20:00:00,35.1,25,0.0,10.2,0,1001.0
2023-07-31 21:00:00,33.8,29,0.0,17.9,0,1001.9
2023-07-31 22:00:00,31.7,38,0.0,15.8,0,1003.2
2023-07-31 23:00:00,30.0,46,0.0,13.4,0,1003.7
2023-08-01 00:00:00,28.8,50,0.0,10.0,0,1003.9
2023-08-01 01:00:00,27.5,55,0.0,8.2,0,1003.5
2023-08-01 02:00:00,26.3,61,0.0,7.6,0,1003.4
2023-08-01 03:00:00,25.4,66,0.0,7.0,0,1002.8
2023-08-01 04:00:00,24.6,71,0.0,5.2,0,1002.6
2023-08-01 05:00:00,23.9,76,0.0,5.0,0,1002.7
2023-08-01 06:00:00,23.1,81,0.0,4.9,0,1002.9
2023-08-01 07:00:00,24.0,78,0.0,6.4,0,1003.3
2023-08-01 08:00:00,26.2,68,0.0,5.4,0,1003.7
2023-08-01 09:00:00,28.5,57,0.0,4.3,0,1004.0
2023-08-01 10:00:00,31.4,42,0.0,3.3,0,1004.3
2023-08-01 11:00:00,34.4,30,0.0,2.7,0,1004.3
2023-08-01 12:00:00,36.8,22,0.0,5.5,0,1004.2
2023-08-01 13:00:00,38.5,17,0.0,10.9,0,1003.8
2023-08-01 14:00:00,39.1,16,0.0,15.5,0,1003.3
2023-08-01 15:00:00,38.4,18,0.0,14.1,0,1003.2
2023-08-01 16:00:00,38.5,18,0.0,13.0,0,1002.8
2023-08-01 17:00:00,38.3,18,0.0,13.0,0,1002.4
2023-08-01 18:00:00,37.6,19,0.0,12.5,0,1002.3
2023-08-01 19:00:00,36.5,20,0.0,9.0,0,1002.8
2023-08-01 20:00:00,34.9,22,0.0,7.1,0,1003.0
2023-08-01 21:00:00,33.8,23,0.0,8.1,0,1003.6
2023-08-01 22:00:00,32.8,25,0.0,8.0,0,1004.0
2023-08-01 23:00:00,30.3,37,0.0,18.9,0,1005.0
2023-08-02 00:00:00,29.2,42,0.0,10.5,0,1005.5
2023-08-02 01:00:00,28.4,45,0.0,8.5,0,1005.5
2023-08-02 02:00:00,27.6,48,0.0,7.2,0,1005.6
2023-08-02 03:00:00,27.0,50,0.0,7.0,0,1005.4
2023-08-02 04:00:00,26.3,54,0.0,5.2,0,1005.3
2023-08-02 05:00:00,25.0,60,0.0,6.4,0,1005.3
2023-08-02 06:00:00,24.9,62,0.0,6.3,0,1005.4
2023-08-02 07:00:00,25.5,61,0.0,4.0,0,1005.8
2023-08-02 08:00:00,28.4,51,0.0,6.4,0,1006.0
2023-08-02 09:00:00,31.4,38,0.0,7.2,0,1006.4
2023-08-02 10:00:00,34.1,28,0.0,6.5,0,1006.3
2023-08-02 11:00:00,36.4,23,0.0,5.0,0,1006.3
2023-08-02 12:00:00,38.1,19,0.0,6.2,0,1006.0
2023-08-02 13:00:00,39.4,17,0.0,11.5,0,1005.6
2023-08-02 14:00:00,39.8,16,0.0,15.5,0,1005.2
2023-08-02 15:00:00,39.2,18,0.0,14.4,0,1005.7
2023-08-02 16:00:00,39.0,19,0.0,15.5,0,1005.5
2023-08-02 17:00:00,38.4,19,0.0,13.9,0,1005.2
2023-08-02 18:00:00,37.9,18,0.0,13.3,0,1005.2
2023-08-02 19:00:00,36.8,17,0.0,10.7,0,1005.2
2023-08-02 20:00:00,35.1,17,0.0,7.9,0,1005.5
2023-08-02 21:00:00,33.6,19,0.0,13.6,0,1006.3
2023-08-02 22:00:00,31.2,35,0.0,14.9,0,1007.5
2023-08-02 23:00:00,30.0,41,0.0,14.6,0,1007.9
2023-08-03 00:00:00,28.7,46,0.0,11.5,0,1008.1
2023-08-03 01:00:00,27.6,52,0.0,10.7,0,1008.2
2023-08-03 02:00:00,26.5,59,0.0,9.0,0,1008.2
2023-08-03 03:00:00,25.3,64,0.0,5.9,0,1007.7
2023-08-03 04:00:00,24.7,68,0.0,5.9,0,1007.3
2023-08-03 05:00:00,23.6,75,0.0,5.2,0,1007.2
2023-08-03 06:00:00,22.7,82,0.0,5.8,0,1007.3
2023-08-03 07:00:00,23.8,78,0.0,5.8,0,1007.7
2023-08-03 08:00:00,26.1,67,0.0,5.5,0,1008.0
2023-08-03 09:00:00,28.5,56,0.0,6.0,0,1008.2
2023-08-03 10:00:00,31.4,42,0.0,6.2,0,1008.3
2023-08-03 11:00:00,34.1,32,0.0,5.9,0,1008.1
2023-08-03 12:00:00,36.5,24,0.0,6.1,0,1007.7
2023-08-03 13:00:00,38.3,18,0.0,7.3,0,1007.0
2023-08-03 14:00:00,39.5,16,0.0,9.3,0,1006.5
2023-08-03 15:00:00,38.0,19,0.0,9.7,0,1007.1
2023-08-03 16:00:00,38.6,18,0.0,10.2,0,1006.6
2023-08-03 17:00:00,38.5,18,0.0,10.8,0,1006.0
2023-08-03 18:00:00,38.0,17,0.0,10.8,0,1006.0
2023-08-03 19:00:00,37.2,18,0.0,9.8,0,1006.0
2023-08-03 20:00:00,35.1,21,0.0,5.4,0,1006.0
2023-08-03 21:00:00,34.2,23,0.0,8.3,0,1006.5
2023-08-03 22:00:00,32.3,30,0.0,20.2,0,1007.7
2023-08-03 23:00:00,30.6,37,0.0,15.3,0,1008.3
2023-08-04 00:00:00,29.4,42,0.0,11.2,0,1008.3
2023-08-04 01:00:00,28.2,47,0.0,9.9,0,1008.3
2023-08-04 02:00:00,27.0,53,0.0,10.0,0,1008.2
2023-08-04 03:00:00,25.8,58,0.0,10.2,0,1008.0
2023-08-04 04:00:00,25.0,64,0.0,8.9,0,1008.1
2023-08-04 05:00:00,24.1,70,0.0,7.9,0,1008.0
2023-08-04 06:00:00,23.2,77,0.0,6.0,0,1008.1
2023-08-04 07:00:00,23.6,77,0.0,6.9,0,1008.3
2023-08-04 08:00:00,25.6,71,0.0,6.3,0,1008.5
2023-08-04 09:00:00,27.8,61,0.0,5.8,0,1008.5
2023-08-04 10:00:00,30.6,45,0.0,5.1,0,1008.4
2023-08-04 11:00:00,33.4,33,0.0,5.0,0,1008.2
2023-08-04 12:00:00,35.8,25,0.0,5.9,0,1007.7
2023-08-04 13:00:00,37.8,20,0.0,7.2,0,1007.1
2023-08-04 14:00:00,39.2,17,0.0,8.8,0,1006.3
2023-08-04 15:00:00,38.8,18,0.0,11.6,0,1006.5
2023-08-04 16:00:00,39.4,17,0.0,12.1,0,1005.9
2023-08-04 17:00:00,39.4,16,0.0,12.1,0,1005.2
2023-08-04 18:00:00,38.9,16,0.0,12.8,0,1005.0
2023-08-04 19:00:00,37.9,18,0.0,11.8,0,1005.0
2023-08-04 20:00:00,36.1,20,0.0,10.0,0,1005.2
2023-08-04 21:00:00,34.2,23,0.0,19.8,0,1006.1
2023-08-04 22:00:00,32.0,28,0.0,16.9,0,1007.0
2023-08-04 23:00:00,30.4,32,0.0,11.8,0,1007.4
2023-08-05 00:00:00,29.1,36,0.0,9.4,0,1007.6
2023-08-05 01:00:00,27.8,40,0.0,9.8,0,1007.5
2023-08-05 02:00:00,26.5,46,0.0,8.4,0,1007.5
2023-08-05 03:00:00,24.6,50,0.0,5.3,0,1007.4
2023-08-05 04:00:00,23.1,57,0.0,7.3,0,1007.2
2023-08-05 05:00:00,24.1,56,0.0,3.8,0,1007.0
2023-08-05 06:00:00,23.5,60,0.0,1.1,0,1006.7
2023-08-05 07:00:00,22.4,64,0.0,2.7,0,1007.0
2023-08-05 08:00:00,25.7,50,0.0,3.2,0,1007.1
2023-08-05 09:00:00,28.8,39,0.0,2.3,0,1007.6
2023-08-05 10:00:00,32.2,26,0.0,4.0,0,1007.6
2023-08-05 11:00:00,35.0,19,0.0,6.8,0,1007.6
2023-08-05 12:00:00,37.4,15,0.0,8.7,0,1007.6
2023-08-05 13:00:00,39.2,14,0.0,11.2,0,1007.0
2023-08-05 14:00:00,40.6,13,0.0,13.8,0,1006.4
2023-08-05 15:00:00,40.1,15,0.0,17.6,0,1006.3
2023-08-05 16:00:00,40.7,15,0.0,17.1,0,1005.8
2023-08-05 17:00:00,40.9,14,0.0,17.7,0,1005.3
2023-08-05 18:00:00,40.2,13,0.0,19.6,0,1004.9
2023-08-05 19:00:00,39.0,14,0.0,17.5,0,1005.1
2023-08-05 20:00:00,36.9,16,0.0,11.6,0,1005.3
2023-08-05 21:00:00,35.2,18,0.0,10.1,0,1005.9
2023-08-05 22:00:00,33.9,20,0.0,10.0,0,1006.5
2023-08-05 23:00:00,32.4,22,0.0,8.2,0,1006.6
2023-08-06 00:00:00,31.8,22,0.0,10.1,0,1006.5
2023-08-06 01:00:00,30.9,23,0.0,9.3,0,1006.2
2023-08-06 02:00:00,28.2,27,0.0,8.6,0,1005.9
2023-08-06 03:00:00,28.0,28,0.0,6.1,0,1005.8
2023-08-06 04:00:00,27.9,28,0.0,5.8,0,1005.5
2023-08-06 05:00:00,26.0,33,0.0,6.1,0,1005.5
2023-08-06 06:00:00,25.5,34,0.0,6.6,0,1005.8
2023-08-06 07:00:00,26.9,31,0.0,8.6,0,1006.4
2023-08-06 08:00:00,30.2,25,0.0,8.0,0,1006.9
2023-08-06 09:00:00,34.0,19,0.0,7.3,0,1006.9
2023-08-06 10:00:00,37.5,15,0.0,10.4,0,1007.0
2023-08-06 11:00:00,40.0,13,0.0,13.7,0,1006.8
2023-08-06 12:00:00,41.5,12,0.0,14.8,0,1006.4
2023-08-06 13:00:00,42.7,11,0.0,15.6,0,1005.9
2023-08-06 14:00:00,44.1,9,0.0,14.9,0,1004.9
2023-08-06 15:00:00,43.1,10,0.0,13.0,0,1005.2
2023-08-06 16:00:00,43.5,9,0.0,13.7,0,1004.8
2023-08-06 17:00:00,43.5,9,0.0,13.9,0,1004.4
2023-08-06 18:00:00,42.8,9,0.0,13.2,0,1004.0
2023-08-06 19:00:00,41.7,9,0.0,13.2,0,1003.9
2023-08-06 20:00:00,37.8,12,0.0,7.4,0,1004.1
2023-08-06 21:00:00,35.4,24,0.0,25.6,0,1005.3
2023-08-06 22:00:00,34.5,26,0.0,18.8,0,1006.0
2023-08-06 23:00:00,33.6,27,0.0,18.3,0,1005.9
2023-08-07 00:00:00,32.8,28,0.0,17.3,0,1005.6
2023-08-07 01:00:00,31.5,30,0.0,10.5,0,1005.4
2023-08-07 02:00:00,30.2,32,0.0,7.0,0,1005.1
2023-08-07 03:00:00,28.9,37,0.0,7.2,0,1004.9
2023-08-07 04:00:00,28.4,39,0.0,5.9,0,1005.0
2023-08-07 05:00:00,27.7,42,0.0,6.2,0,1005.2
2023-08-07 06:00:00,26.9,46,0.0,6.6,0,1005.3
2023-08-07 07:00:00,27.2,48,0.0,10.9,0,1006.0
2023-08-07 08:00:00,29.3,43,0.0,9.6,0,1006.4
2023-08-07 09:00:00,32.1,37,0.0,9.4,0,1006.5
2023-08-07 10:00:00,35.0,27,0.0,8.3,0,1006.5
2023-08-07 11:00:00,37.6,22,0.0,7.2,0,1006.3
2023-08-07 12:00:00,39.7,19,0.0,6.6,0,1005.8
2023-08-07 13:00:00,41.3,17,0.0,5.2,0,1005.3
2023-08-07 14:00:00,42.5,16,0.0,5.2,0,1004.7
2023-08-07 15:00:00,41.9,16,0.0,7.5,0,1004.7
2023-08-07 16:00:00,42.6,15,0.0,8.4,0,1004.4
2023-08-07 17:00:00,42.4,16,0.0,10.0,0,1003.7
2023-08-07 18:00:00,41.7,17,0.0,10.7,0,1003.4
2023-08-07 19:00:00,40.6,19,0.0,10.7,3,1003.4
2023-08-07 20:00:00,38.3,27,0.0,18.4,4,1004.0
2023-08-07 21:00:00,34.7,38,0.0,20.0,1,1005.2
2023-08-07 22:00:00,32.9,42,0.0,18.9,0,1005.9
2023-08-07 23:00:00,31.5,48,0.0,17.7,0,1005.9
2023-08-08 00:00:00,30.6,50,0.0,14.9,0,1006.0
2023-08-08 01:00:00,29.6,53,0.0,13.8,0,1005.8
2023-08-08 02:00:00,28.7,57,0.0,12.7,0,1005.5
2023-08-08 03:00:00,27.1,61,0.0,11.6,0,1005.3
2023-08-08 04:00:00,26.4,66,0.0,9.7,0,1005.4
2023-08-08 05:00:00,25.9,70,0.0,9.0,0,1005.1
2023-08-08 06:00:00,25.4,73,0.0,7.9,0,1005.2
2023-08-08 07:00:00,25.6,74,0.0,8.6,0,1005.5
2023-08-08 08:00:00,26.7,70,0.0,9.0,4,1005.6
2023-08-08 09:00:00,28.3,62,0.0,8.6,3,1005.7
2023-08-08 10:00:00,30.3,53,0.0,7.6,1,1005.6
2023-08-08 11:00:00,32.4,45,0.0,6.1,2,1005.2
2023-08-08 12:00:00,34.5,38,0.0,6.1,1,1004.7
2023-08-08 13:00:00,36.4,32,0.0,7.8,0,1004.2
2023-08-08 14:00:00,37.7,27,0.0,11.6,0,1003.6
2023-08-08 15:00:00,36.3,32,0.0,12.9,0,1003.7
2023-08-08 16:00:00,36.7,31,0.0,12.9,0,1003.4
2023-08-08 17:00:00,36.5,31,0.0,12.9,0,1003.0
2023-08-08 18:00:00,36.3,33,0.0,12.4,0,1002.8
2023-08-08 19:00:00,35.5,34,0.0,12.0,0,1002.8
2023-08-08 20:00:00,34.4,36,0.0,12.9,0,1003.1
2023-08-08 21:00:00,32.8,37,0.0,18.2,0,1003.9
2023-08-08 22:00:00,30.4,44,0.0,18.9,0,1005.0
2023-08-08 23:00:00,28.6,52,0.0,15.6,0,1005.4
2023-08-09 00:00:00,27.5,56,0.0,13.4,0,1005.5
2023-08-09 01:00:00,26.6,60,0.0,11.9,0,1005.4
2023-08-09 02:00:00,25.8,65,0.0,10.1,0,1005.3
2023-08-09 03:00:00,25.0,66,0.0,5.8,0,1005.3
2023-08-09 04:00:00,23.8,72,0.0,4.9,0,1005.5
2023-08-09 05:00:00,23.0,77,0.0,5.9,0,1005.5
2023-08-09 06:00:00,22.5,79,0.0,6.7,0,1005.7
2023-08-09 07:00:00,23.7,74,0.0,3.8,0,1006.2
2023-08-09 08:00:00,26.1,63,0.0,6.3,0,1006.6
2023-08-09 09:00:00,27.8,56,0.0,7.2,8,1006.6
2023-08-09 10:00:00,29.6,49,0.0,5.9,9,1006.6
2023-08-09 11:00:00,31.5,43,0.0,4.4,2,1006.5
2023-08-09 12:00:00,33.3,37,0.0,3.3,1,1006.1
2023-08-09 13:00:00,35.0,33,0.0,4.3,0,1005.6
2023-08-09 14:00:00,36.5,29,0.0,6.9,0,1005.2
2023-08-09 15:00:00,35.8,29,0.0,11.4,0,1005.6
2023-08-09 16:00:00,36.4,26,0.0,12.1,0,1005.5
2023-08-09 17:00:00,36.3,25,0.0,11.9,0,1005.1
2023-08-09 18:00:00,35.7,27,0.0,11.1,0,1005.0
2023-08-09 19:00:00,34.7,30,0.0,11.1,0,1005.1
2023-08-09 20:00:00,33.5,35,0.0,8.2,0,1005.2
2023-08-09 21:00:00,32.5,40,0.0,10.5,0,1005.9
2023-08-09 22:00:00,31.0,43,0.0,22.9,0,1006.7
2023-08-09 23:00:00,29.3,48,0.0,15.9,0,1007.3
2023-08-10 00:00:00,28.4,52,0.0,14.2,0,1007.7
2023-08-10 01:00:00,27.5,56,0.0,10.9,0,1007.8
2023-08-10 02:00:00,26.8,60,0.0,8.7,0,1007.8
2023-08-10 03:00:00,25.7,66,0.0,5.2,0,1007.8
2023-08-10 04:00:00,24.8,72,0.0,5.0,13,1007.9
2023-08-10 05:00:00,24.3,75,0.0,4.8,26,1008.1
2023-08-10 06:00:00,24.2,78,0.0,4.9,25,1008.3
2023-08-10 07:00:00,24.8,79,0.0,7.7,23,1008.9
2023-08-10 08:00:00,26.2,74,0.0,8.4,16,1009.1
2023-08-10 09:00:00,28.0,64,0.0,7.7,11,1009.4
2023-08-10 10:00:00,29.9,54,0.0,6.1,10,1009.3
2023-08-10 11:00:00,32.1,45,0.0,5.6,4,1009.3
2023-08-10 12:00:00,34.4,37,0.0,7.2,0,1008.8
2023-08-10 13:00:00,36.4,30,0.0,9.4,0,1008.3
2023-08-10 14:00:00,37.8,25,0.0,11.5,0,1007.6
2023-08-10 15:00:00,36.6,29,0.0,12.7,0,1008.0
2023-08-10 16:00:00,37.5,26,0.0,12.6,0,1007.6
2023-08-10 17:00:00,37.7,25,0.0,13.7,0,1007.3
2023-08-10 18:00:00,36.8,24,0.0,17.4,0,1007.3
2023-08-10 19:00:00,35.0,26,0.0,19.0,0,1007.7
2023-08-10 20:00:00,33.2,29,0.0,17.7,0,1008.3
2023-08-10 21:00:00,31.5,35,0.0,18.1,0,1009.1
2023-08-10 22:00:00,29.7,45,0.0,17.4,0,1009.7
2023-08-10 23:00:00,28.1,54,0.0,17.6,0,1009.9
2023-08-11 00:00:00,26.8,63,0.0,15.5,0,1010.1
2023-08-11 01:00:00,25.8,69,0.0,13.0,5,1010.2
2023-08-11 02:00:00,25.1,73,0.0,10.5,7,1010.2
2023-08-11 03:00:00,24.8,73,0.0,7.1,9,1009.7
2023-08-11 04:00:00,24.5,75,0.0,5.8,8,1009.4
2023-08-11 05:00:00,24.1,78,0.0,6.8,13,1009.2
2023-08-11 06:00:00,23.8,79,0.0,9.0,2,1009.2
2023-08-11 07:00:00,24.0,77,0.0,11.2,1,1009.5
2023-08-11 08:00:00,26.0,65,0.0,16.9,31,1009.6
2023-08-11 09:00:00,27.7,56,0.0,15.6,15,1009.7
2023-08-11 10:00:00,29.6,48,0.0,14.2,12,1009.5
2023-08-11 11:00:00,31.7,41,0.0,13.4,2,1009.3
2023-08-11 12:00:00,33.6,36,0.0,13.3,1,1008.8
2023-08-11 13:00:00,35.4,31,0.0,13.7,1,1008.1
2023-08-11 14:00:00,36.8,28,0.0,14.1,0,1007.4
2023-08-11 15:00:00,32.9,37,0.0,17.8,0,1008.4
2023-08-11 16:00:00,34.0,38,0.0,13.6,63,1007.7
2023-08-11 17:00:00,34.2,40,0.0,18.9,10,1007.0
2023-08-11 18:00:00,33.7,41,0.0,18.0,0,1006.7
2023-08-11 19:00:00,32.0,44,0.0,20.2,0,1007.0
2023-08-11 20:00:00,30.4,46,0.0,18.4,0,1007.5
2023-08-11 21:00:00,29.5,47,0.0,16.6,0,1008.1
2023-08-11 22:00:00,28.3,52,0.0,18.4,0,1008.5
2023-08-11 23:00:00,26.9,58,0.0,17.4,0,1008.6
2023-08-12 00:00:00,25.8,64,0.0,16.4,0,1008.6
2023-08-12 01:00:00,25.1,69,0.0,13.8,0,1008.3
2023-08-12 02:00:00,24.6,72,0.0,11.6,86,1008.0
2023-08-12 03:00:00,24.2,71,0.0,8.3,95,1007.2
2023-08-12 04:00:00,24.1,72,0.0,7.2,93,1007.3
2023-08-12 05:00:00,25.0,68,0.0,10.2,100,1007.4
2023-08-12 06:00:00,25.1,68,0.0,11.9,37,1007.3
2023-08-12 07:00:00,25.1,69,0.0,13.4,6,1007.3
2023-08-12 08:00:00,26.1,64,0.0,17.7,16,1007.0
2023-08-12 09:00:00,27.7,58,0.0,16.5,15,1007.0
2023-08-12 10:00:00,29.3,52,0.0,14.9,20,1006.7
2023-08-12 11:00:00,31.5,45,0.0,14.6,4,1006.3
2023-08-12 12:00:00,33.7,39,0.0,14.5,0,1005.6
2023-08-12 13:00:00,35.8,33,0.0,15.1,0,1005.2
2023-08-12 14:00:00,37.6,29,0.0,16.2,0,1004.5
2023-08-12 15:00:00,35.4,37,0.0,15.9,0,1005.2
2023-08-12 16:00:00,36.1,35,0.0,16.4,0,1004.9
2023-08-12 17:00:00,36.4,35,0.0,16.5,0,1004.3
2023-08-12 18:00:00,35.5,37,0.0,19.5,0,1003.9
2023-08-12 19:00:00,33.7,40,0.0,20.9,0,1004.4
2023-08-12 20:00:00,31.9,44,0.0,20.2,0,1005.0
2023-08-12 21:00:00,30.4,48,0.0,19.5,0,1006.1
2023-08-12 22:00:00,28.9,52,0.0,18.8,0,1006.9
2023-08-12 23:00:00,27.5,58,0.0,16.7,0,1007.3
2023-08-13 00:00:00,26.5,66,0.0,15.0,1,1007.3
2023-08-13 01:00:00,25.7,71,0.0,12.7,3,1007.1
2023-08-13 02:00:00,25.4,74,0.0,11.3,55,1006.8
2023-08-13 03:00:00,25.3,72,0.0,8.3,87,1006.1
2023-08-13 04:00:00,25.3,73,0.0,8.0,77,1006.2
2023-08-13 05:00:00,25.3,73,0.0,9.5,8,1005.8
2023-08-13 06:00:00,25.1,76,0.0,9.0,21,1005.9
2023-08-13 07:00:00,25.5,76,0.0,11.4,30,1006.3
2023-08-13 08:00:00,26.8,70,0.0,16.6,69,1006.5
2023-08-13 09:00:00,28.3,62,0.0,15.1,56,1006.8
2023-08-13 10:00:00,30.6,52,0.0,13.4,66,1006.6
2023-08-13 11:00:00,32.2,47,0.0,11.9,3,1006.3
2023-08-13 12:00:00,34.4,41,0.0,10.8,0,1005.8
2023-08-13 13:00:00,36.2,36,0.0,10.1,0,1005.4
2023-08-13 14:00:00,37.8,32,0.0,10.5,0,1004.5
2023-08-13 15:00:00,34.7,43,0.0,13.5,0,1005.2
2023-08-13 16:00:00,35.7,40,0.0,13.0,3,1004.8
2023-08-13 17:00:00,36.1,39,0.0,10.5,0,1004.4
2023-08-13 18:00:00,36.1,39,0.0,12.7,3,1004.4
2023-08-13 19:00:00,34.0,42,0.0,19.2,5,1004.9
2023-08-13 20:00:00,32.6,40,0.0,16.9,0,1005.6
2023-08-13 21:00:00,31.3,39,0.0,19.6,0,1006.6
2023-08-13 22:00:00,29.6,45,0.0,18.1,0,1007.1
2023-08-13 23:00:00,28.3,52,0.0,16.6,0,1007.4
2023-08-14 00:00:00,27.1,60,0.0,14.4,0,1008.0
2023-08-14 01:00:00,26.1,66,0.0,12.8,0,1008.3
2023-08-14 02:00:00,25.3,72,0.0,11.6,0,1008.2
2023-08-14 03:00:00,24.8,76,0.0,10.6,0,1007.7
2023-08-14 04:00:00,24.2,81,0.0,10.0,1,1007.5
2023-08-14 05:00:00,23.9,84,0.0,8.9,10,1007.4
2023-08-14 06:00:00,23.7,86,0.0,7.5,12,1007.6
2023-08-14 07:00:00,24.1,84,0.0,9.8,70,1008.5
2023-08-14 08:00:00,25.8,76,0.0,14.5,43,1008.7
2023-08-14 09:00:00,27.8,63,0.0,12.8,24,1009.1
2023-08-14 10:00:00,29.9,54,0.0,11.0,15,1008.9
2023-08-14 11:00:00,32.2,44,0.0,10.3,7,1009.0
2023-08-14 12:00:00,34.5,36,0.0,10.5,0,1008.6
2023-08-14 13:00:00,36.5,30,0.0,11.5,0,1008.2
2023-08-14 14:00:00,38.0,27,0.0,13.0,0,1007.4
2023-08-14 15:00:00,35.7,33,0.0,14.6,0,1008.5
2023-08-14 16:00:00,36.5,30,0.0,14.2,0,1007.8
2023-08-14 17:00:00,36.5,31,0.0,14.7,0,1007.3
2023-08-14 18:00:00,35.8,32,0.0,15.6,0,1007.4
2023-08-14 19:00:00,34.1,34,0.0,17.5,0,1008.1
2023-08-14 20:00:00,32.5,36,0.0,16.3,0,1008.7
2023-08-14 21:00:00,31.0,41,0.0,17.7,0,1009.4
2023-08-14 22:00:00,29.5,49,0.0,18.7,0,1010.2
2023-08-14 23:00:00,28.0,56,0.0,17.2,0,1010.5
2023-08-15 00:00:00,26.7,64,0.0,15.8,0,1010.6
2023-08-15 01:00:00,25.6,72,0.0,13.7,0,1010.5
2023-08-15 02:00:00,24.9,78,0.0,11.4,5,1010.4
2023-08-15 03:00:00,25.5,77,0.0,13.0,3,1010.1
2023-08-15 04:00:00,25.4,77,0.0,13.5,95,1010.0
2023-08-15 05:00:00,25.3,78,0.0,13.2,89,1009.8
2023-08-15 06:00:00,25.1,79,0.0,12.8,72,1009.8
2023-08-15 07:00:00,25.1,79,0.0,12.5,41,1010.1
2023-08-15 08:00:00,26.1,73,0.0,11.9,21,1010.2
2023-08-15 09:00:00,27.8,63,0.0,11.4,16,1010.3
2023-08-15 10:00:00,30.0,52,0.0,11.4,7,1010.3
2023-08-15 11:00:00,32.4,42,0.0,11.6,0,1009.9
2023-08-15 12:00:00,34.6,33,0.0,12.0,0,1009.2
2023-08-15 13:00:00,36.6,28,0.0,12.1,0,1008.6
2023-08-15 14:00:00,38.0,24,0.0,13.0,0,1007.8
2023-08-15 15:00:00,36.2,30,0.0,15.3,0,1007.9
2023-08-15 16:00:00,36.8,29,0.0,15.1,0,1007.4
2023-08-15 17:00:00,36.8,29,0.0,15.2,0,1006.8
2023-08-15 18:00:00,35.8,32,0.0,16.7,0,1006.4
2023-08-15 19:00:00,34.0,36,0.0,18.3,0,1006.8
2023-08-15 20:00:00,32.4,38,0.0,17.7,0,1007.2
2023-08-15 21:00:00,31.1,40,0.0,19.2,0,1008.2
2023-08-15 22:00:00,29.4,47,0.0,18.7,0,1008.8
2023-08-15 23:00:00,27.9,55,0.0,17.0,0,1009.2
2023-08-16 00:00:00,26.8,63,0.0,15.2,0,1009.5
2023-08-16 01:00:00,26.0,68,0.0,13.5,0,1009.3
2023-08-16 02:00:00,25.4,73,0.0,11.7,3,1009.2
2023-08-16 03:00:00,25.0,76,0.0,9.7,6,1008.2
2023-08-16 04:00:00,25.6,75,0.0,14.2,98,1007.9
2023-08-16 05:00:00,25.5,75,0.0,13.8,100,1007.7
2023-08-16 06:00:00,25.5,74,0.0,13.7,85,1007.7
2023-08-16 07:00:00,25.3,74,0.0,13.4,51,1007.9
2023-08-16 08:00:00,26.2,69,0.1,15.0,34,1007.9
2023-08-16 09:00:00,27.9,61,0.0,13.8,17,1008.0
2023-08-16 10:00:00,29.9,52,0.0,12.0,9,1007.9
2023-08-16 11:00:00,32.2,43,0.0,11.3,7,1007.6
2023-08-16 12:00:00,34.3,36,0.0,11.0,1,1007.0
2023-08-16 13:00:00,36.2,31,0.0,11.0,0,1006.4
2023-08-16 14:00:00,37.7,27,0.0,11.5,0,1005.4
2023-08-16 15:00:00,34.6,40,0.0,15.5,0,1005.9
2023-08-16 16:00:00,35.0,40,0.0,14.9,6,1005.2
